chain,text,generation,lex_rich:ttr,lex_rich:rttr,lex_rich:cttr,lex_rich:herdan,lex_rich:summer,lex_rich:dugast,lex_rich:maas,lex_rich:yulek,lex_rich:yulei,lex_rich:herdanvm,lex_rich:simpsond,lex_rich:msttr,lex_rich:mattr,lex_rich:mtld,lex_rich:hdd,lex_rich:vocd,text_desc:token_length_mean,text_desc:token_length_median,text_desc:token_length_std,text_desc:sentence_length_mean,text_desc:sentence_length_median,text_desc:sentence_length_std,text_desc:syllables_per_token_mean,text_desc:syllables_per_token_median,text_desc:syllables_per_token_std,text_desc:n_tokens,text_desc:n_unique_tokens,text_desc:proportion_unique_tokens,text_desc:n_characters,text_desc:n_sentences,text_desc:flesch_reading_ease,text_desc:flesch_kincaid_grade,text_desc:smog,text_desc:gunning_fog,text_desc:automated_readability_index,text_desc:coleman_liau_index,text_desc:lix,text_desc:rix,text_desc:first_order_coherence,text_desc:second_order_coherence,text_desc:pos_prop_ADJ,text_desc:pos_prop_ADP,text_desc:pos_prop_ADV,text_desc:pos_prop_AUX,text_desc:pos_prop_CCONJ,text_desc:pos_prop_DET,text_desc:pos_prop_INTJ,text_desc:pos_prop_NOUN,text_desc:pos_prop_NUM,text_desc:pos_prop_PART,text_desc:pos_prop_PRON,text_desc:pos_prop_PROPN,text_desc:pos_prop_PUNCT,text_desc:pos_prop_SCONJ,text_desc:pos_prop_SYM,text_desc:pos_prop_VERB,text_desc:pos_prop_X,text_desc:passed_quality_check,text_desc:n_stop_words,text_desc:alpha_ratio,text_desc:mean_word_length,text_desc:doc_length,text_desc:symbol_to_word_ratio_#,text_desc:proportion_ellipsis,text_desc:proportion_bullet_points,text_desc:contains_lorem ipsum,text_desc:duplicate_line_chr_fraction,text_desc:duplicate_paragraph_chr_fraction,text_desc:duplicate_ngram_chr_fraction_5,text_desc:duplicate_ngram_chr_fraction_6,text_desc:duplicate_ngram_chr_fraction_7,text_desc:duplicate_ngram_chr_fraction_8,text_desc:duplicate_ngram_chr_fraction_9,text_desc:duplicate_ngram_chr_fraction_10,text_desc:top_ngram_chr_fraction_2,text_desc:top_ngram_chr_fraction_3,text_desc:top_ngram_chr_fraction_4,text_desc:oov_ratio,text_desc:dependency_distance_mean,text_desc:dependency_distance_std,text_desc:prop_adjacent_dependency_relation_mean,text_desc:prop_adjacent_dependency_relation_std,text_desc:entropy,text_desc:perplexity,text_desc:per_word_perplexity,word_count,error_count_overall,error_count_typos,error_count_grammar,error_count_punctuation,error_count_casing
13,"Dr. Amelia Hart, a renown quantum physicist, has been named Australian of the Year. Her pioneering research in quantum computing and her advocacy for science education is well documented over her career. The award was announced on Tuesday night. Specifically, it was her works in developing ultra stable qubits which would enable more practical use of quantum technologies. Hart is a professor at the University of Sydney and director of the National Quantum Innovation Centre, Australia. Over the span of two decades, she has advanced methods which lower errors in quantum processors. Her team’s breakthrough last year demonstrated a scalable architecture capable of working at room temperature. Experts say this is a milestone that could lower costs and expand commercial applications. Hart has championed greater access to STEM education for girls and students in local communities beyond the laboratory. She has launched mentorship programs, advised government on critical technology policy, and spoken widely about the ethical implications of quantum breakthroughs. Graciously she accepted the award in acknowledgement of her students and colleagues.  Her moment is significant in proving the power of science unity amongst nations.",4,0.6648648648648648,9.043139851753836,6.394465512393447,0.9218115616286016,0.9507345075825755,66.76633954858404,0.014977607081070056,101.6800584368152,36.9,0.08627473528370816,0.010223266745005875,0.72,0.7703488372093024,119.16760229540918,0.8474973391352185,98.80230148464443,5.529411764705882,5.0,3.071856234184464,15.583333333333334,16.0,3.5463204718255357,1.588235294117647,1.0,0.8875072271967804,187,125,0.6684491978609626,1052,12,56.65321078431376,9.228676470588237,12.311054993355175,12.864349376114085,12.405196078431374,14.813475935828873,51.9469696969697,5.666666666666667,0.808403957973827,0.8380595862865448,0.09223300970873786,0.13106796116504854,0.024271844660194174,0.05825242718446602,0.02912621359223301,0.06310679611650485,0.0,0.2621359223300971,0.0048543689320388345,0.0048543689320388345,0.07281553398058252,0.07766990291262135,0.09223300970873786,0.0,0.0,0.0825242718446602,0.0,True,80.0,0.9029126213592233,5.111650485436893,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048543689320388345,2.2389354718495587,0.41442664051571926,0.483015750159713,0.07518134638872705,5.7586033807204045,316.9054234804651,1.5383758421381801,185,0,0,0,0,0
14,"Scientists have identified 91 previously known volcanoes buried deep beneath the Antarctic Ice Sheet, dramatically reshaping our understanding of the continent’s geology. The discoveries, made using ice-penetrating radar and satellite data, show a vast volcanic province stretching across West Antarctica. They have peaks ranging from 100 meters to nearly 4,000 meters in height. According to researchers, the scale of the hidden chain rivals some of the world’s most active volcanic regions. Direct observation is impossible without advanced imaging technology, though it remains unclear how many of the volcanoes are dormant or potentially active, with most being concealed beneath two kilometres of ice. These findings bring to our attention some important questions about the stability of the Antarctic Ice Sheet. Scientists warn that geothermal heat from volcanic activity could increase melting from below, potentially influencing global sea levels. The discovery also offers new insight into Antarctica’s tectonic history. However, experts note that more research is required to determine whether any of the volcanoes pose an immediate threat. Taking this all together means that the region may be more geologically dynamic than previously believed, and researchers plan further surveys to map the area in greater detail. Researchers also plan to assess how subglacial volcanic systems interact with the ice above.",4,0.7170731707317073,10.2669253478128,7.259812535374484,0.9375208023912996,0.9614145753122889,85.19651632653442,0.011737569129790232,81.38013087447948,54.0225,0.07882474725300664,0.00817790530846485,0.8200000000000001,0.8194339622641509,205.0,0.8874171042189969,146.6521684823625,5.627358490566038,5.0,2.791125863959855,19.272727272727273,19.0,5.80111132128866,1.6650943396226414,1.0,0.8828066790693586,212,150,0.7075471698113207,1214,11,46.40620068610636,11.574476843910805,14.424011203321125,15.822298456260723,14.711222126929677,15.753018867924528,56.06518010291595,7.090909090909091,0.847914332151413,0.839967217710283,0.1072961373390558,0.10300429184549356,0.06437768240343347,0.034334763948497854,0.012875536480686695,0.07725321888412018,0.0,0.2145922746781116,0.017167381974248927,0.02575107296137339,0.034334763948497854,0.03862660944206009,0.09012875536480687,0.034334763948497854,0.0,0.1459227467811159,0.0,True,89.0,0.8969957081545065,5.210300429184549,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025334271639690358,0.0,0.0,0.0,2.840994453117215,0.4092757110902677,0.46496706192358367,0.07904127838222588,5.908039269138797,367.9839301477907,1.5793301723081146,205,0,0,0,0,0
15,"For more than 100 years, the Congressional Baseball Game has brought Republicans and Democrats together for a friendly game away from politics. The game started in 1909 and is still played every year by members of the House and Senate. Representative John Tener of Pennsylvania, a former professional baseball player, organized the first game. The early games were not always taken seriously, and some were interrupted by major world events, but the tradition continued and became a well-known part of Washington culture. By the mid-1900s, the game was much more popular, with big crowds showing up and more money going to charities. Over the years, Republicans and Democrats have split into their own teams and often practice for weeks before the game. The event is now a big fundraiser, raising millions for groups like the Boys & Girls Clubs of Greater Washington, the Washington Literacy Center, and the U.S. Capitol Police Memorial Fund. Even during times of national tension, the game has been seen as a symbol of unity. After the 2017 shooting at a practice session, lawmakers returned to the field later that year as a sign of solidarity. Today, the Congressional Baseball Game is still played every year and remains a long-running tradition that brings lawmakers together through baseball.",4,0.6201923076923077,8.94454066413182,6.324745358206435,0.9104969991396522,0.9440132180163034,59.63529745812122,0.01676859247163558,147.46671597633136,23.209205020920503,0.10863897054385835,0.014817911557041992,0.73,0.7496330275229357,104.3343074225599,0.8192446968441904,78.27892035182565,5.004716981132075,4.0,2.6143609946727624,21.2,20.5,4.812483766206387,1.4528301886792452,1.0,0.7965974276447,212,133,0.6273584905660378,1088,10,62.407566037735876,9.821396226415096,11.979248473330827,13.008301886792452,12.742216981132074,12.231509433962263,46.67169811320755,5.4,0.8890364501211379,0.8855113834142685,0.05439330543933055,0.1297071129707113,0.06276150627615062,0.04184100418410042,0.0502092050209205,0.12133891213389121,0.0,0.18828451882845187,0.012552301255230125,0.0041841004184100415,0.012552301255230125,0.12552301255230125,0.1087866108786611,0.0,0.0,0.08786610878661087,0.0,True,102.0,0.8744769874476988,4.552301255230126,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09167950693374423,0.0,0.0,0.0,0.0,0.0,0.01926040061633282,0.0,0.0,0.0,3.03292889036899,0.8545194042593794,0.43538743675821345,0.07745577737918755,7.4991266335785705,1806.464020281322,7.558426863101766,208,0,0,0,0,0
16,"The Government has recently announced a new initiative for the creation of a protected maritime corridor on Irelands coastline seeking to create shelter for small vessels during increasing weather-related emergencies on Irelands coastline.  The new maritime corridors aims to provide monitored anchorage, emergency supplies and rapid-response crews trained in medical and mechanical support. This new initiative was brought on as a result of calls for action undertaken from lessons learnt where fishing boats and recreational sailors were left in dire need of assistance following recent storms. Transport Minister Aoife Gallagher described the project as “a commitment to safety, solidarity and sustainable seas.” Environmental groups have welcomed strict limits on commercial traffic within the corridor, aiming to reduce collision risks and safeguard marine life. Supporting this project a €45 million investment has also been made which will be used to aid Harbour Masters in cooperating with the Irish Coast Guard by using tracking systems along with volunteers receiving training that will assist during relief efforts. Experts believe that this initiative could serve as a model for other nations facing volatile weather patterns.",4,0.7527472527472527,10.155115638257087,7.180751131545141,0.9454217147810366,0.9659735597851123,95.34939887170819,0.010487743098889292,51.322304069556814,87.29767441860466,0.0576841904551713,0.0051605852710825085,0.76,0.8510843373493976,206.1048888888889,0.9100939019737467,193.88790976565951,5.643243243243243,6.0,2.77484263401286,26.428571428571427,21.0,9.378655749811344,1.6756756756756757,1.0,0.8335548768087021,185,138,0.745945945945946,1057,7,38.247837837837864,14.49011583011583,14.348710955821954,16.409266409266408,18.36396138996139,16.262270270270275,66.96911196911196,10.714285714285714,0.8748085697491964,0.8681398630142212,0.09547738693467336,0.1306532663316583,0.010050251256281407,0.05025125628140704,0.02512562814070352,0.07537688442211055,0.0,0.2663316582914573,0.010050251256281407,0.020100502512562814,0.010050251256281407,0.06030150753768844,0.07035175879396985,0.010050251256281407,0.005025125628140704,0.15577889447236182,0.0,True,69.0,0.914572864321608,5.316582914572864,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,2.731291815772575,0.19362650999293998,0.5043966598745638,0.05858040239824058,4.201880740395639,66.81186873245042,0.33573803383140916,182,1,0,1,0,0
17,"Drones have shown promise to support and reduce the impact of global deforestation by offering lower cost and improved speed, compared to conventional methods.  Drones are equipped with seed pods and artificial intelligence then take flight to help restore degraded landscapes. As well as analysing soil quality, the drones can release biodegradable seed capsules into the ground at remarkable speeds. Developed by environmental startups and university researchers, such as [company name], the drones are able to map barren terrain. According to project leaders (relevant citation, date), a single drone can plant up to 40,000 trees per day, far surpassing traditional efforts. The devices use satellite imagery and machine learning to identify optimal planting sites. This offers benefits of increasing survival rates while reducing labour costs. The seed pods are also highly effective due to being packed with nutrients and natural pest deterrents. This gives saplings a better chance of growth.  Environmental advocates welcome the solution, (relevant citation, date) explains that the technology could prove crucial as wildfires, logging and agricultural expansion continue to shrink forests worldwide. Whilst being effective, critics have warned that drones are not fully advantageous and must complement broader conservation policies and community involvement. Field trials conducted in Brazil and Indonesia have shown promising early results, with thousands of native seedlings already sprouting. For example, in Brazil [Relevant data given]. With governments seeking scalable climate solutions worldwide, the outcome of the project is crucial for future forestry protection. Project developers and stakeholders hope expanded deployments over the next year will help reclaim vast stretches of lost forest and mitigate the impacts of climate change on forestry.",4,0.7126865671641791,11.667181936027148,8.249943464301989,0.9394179321746019,0.963690204342284,92.28782016197404,0.010835666052626484,69.33615504566718,63.44521739130435,0.07368416854323574,0.0069595841019621,0.825,0.8318343195266271,225.72870662460568,0.8957528012975305,162.84124070593006,5.767527675276753,6.0,2.791892746027798,18.066666666666666,19.0,5.88179866669674,1.6420664206642066,1.0,0.8974758428934035,271,193,0.7121771217712177,1598,15,49.5785141451415,10.83238376383764,12.913307274991674,13.721131611316114,14.76838868388684,16.474686346863475,58.28806888068881,7.266666666666667,0.8285443612507412,0.8075518470544082,0.10714285714285714,0.09415584415584416,0.032467532467532464,0.048701298701298704,0.03896103896103896,0.045454545454545456,0.0,0.30194805194805197,0.003246753246753247,0.022727272727272728,0.006493506493506494,0.00974025974025974,0.12012987012987013,0.016233766233766232,0.0,0.1461038961038961,0.0,True,92.0,0.8701298701298701,5.194805194805195,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02676659528907923,0.02676659528907923,0.0,0.0,0.0,0.0,0.008029978586723769,0.0,0.0,0.006493506493506494,2.682472177211058,0.4067727458803685,0.4911983444304784,0.06382753127917533,8.053773651798167,3145.64316373278,10.213127154976558,268,0,0,0,0,0
18,"The rise of Russia’s oligarchs is rooted in the transition from a state-controlled economy to capitalism which occurred in the early 1990s. When the Soviet Union collapsed this resulted in the loss of a vast amount of country assets ranging from industries such as oil and gas to media companies that were privatized. In theory privatization was meant to distribute ownership among all citizens in a more fair manner. However, this practice produced a small group of well connected businessmen who acquired major enterprises at a small price. A key moment during this transition was the “loans for shares” program of the mid 1990s when the government auctioned stakes in large companies in exchange for short term loans while attempting to manage the fiscal crisis. Political insiders with connections often won these auctions which consolidated control over the lucrative industries responsible for controlling Russia's natural resources. In addition, weak regulatory institutions and an underdeveloped legal system allowed wealth to grow. Russia’s economy, which was already heavily dependent on items such as oil, gas, and metals further grew fortunes as global prices rose in the 2000s. Close ties between business leaders and political power structures became a defining feature of the Russian system. Over the following decades the state reclaimed control over these key sectors which helped to reshape the balance between private wealth and government. authority. Nevertheless, the legacy of privatization remains a staple of the period after the fall of the Soviet Union. Thus, the concentration of assets in a handful of powerful figures in Russia remains a defining characteristic of Russia’s post Soviet economic landscape.",4,0.6194029850746269,10.140063881573333,7.170107932325289,0.9143265413022754,0.9479608392222876,65.25926541891027,0.015323494580897146,121.96480285141458,28.175869120654397,0.09951747174833862,0.012242159986583935,0.79,0.7930769230769231,115.21495327102804,0.8427770573717259,93.9035199687634,5.324723247232472,5.0,2.8643529657389983,20.846153846153847,21.0,8.346774170495715,1.5793357933579335,1.0,0.8240935542375087,271,166,0.6125461254612546,1468,13,52.06434572807268,11.176162361623614,12.896187039172386,13.947317627022423,14.072523417541866,14.08944649446494,52.21146749929038,6.538461538461538,0.8526728004217148,0.8421012163162231,0.10847457627118644,0.14576271186440679,0.030508474576271188,0.01694915254237288,0.01694915254237288,0.12203389830508475,0.0,0.27796610169491526,0.003389830508474576,0.02711864406779661,0.023728813559322035,0.030508474576271188,0.07796610169491526,0.013559322033898305,0.0,0.10508474576271186,0.0,True,120.0,0.9220338983050848,4.976271186440678,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01384083044982699,0.0,0.0,0.0,2.4979718900680927,0.6730009731322913,0.47682805327773853,0.07217826329605251,8.097771205610805,3287.1335599218073,11.142825626853584,268,2,0,0,0,1
19,"Today in Oslo, after the decades long effort to eliminate atomic weapons and minimize the risk of catastrophic war, the International Campaign for Nuclear Abolition Coalition, made up of grassroots activists, scientists, and survivors of nuclear testing was awarded the Nobel Peace Prize by the Norwegian Nobel Committee. Committee chair Anne Lunde recognized their ""persistent moral leadership"" and has praised the coalition for building global momentum in support of the Treaty on the Prohibition of Nuclear Weapons. They were also recognized for reframing the nuclear deterrence debate by highlighting the consequences of Nuclear weapons.  Accepting the award on behalf of the group was executive director, Maria Santos, who call it, ""a tribute to ordinary people who refuse to live under the shadow of annihilation."" She then urged further talk of disarmament and of investment in health, climate and education instead.   Leaders from several countries welcomed the decision, while officials in nuclear powers cautioned that deterrence remains essential to national security. Analysts said the prize could intensify diplomatic pressure ahead of next year's non-proliferation review conference, where divisions between nuclear and non-nuclear states are expected. Founded in 2007, the coalition includes 600 partner organizations worldwide and has focused on survivor testimony and youth activism. Their aim is to increase their support for the elimination of this world threat.",4,0.6805555555555556,10.002083116364643,7.072540797572915,0.9284044859229472,0.9558286867194158,75.07842463285014,0.013319405739934181,128.17215363511662,32.39730134932534,0.1031703634999214,0.012876830318690784,0.75,0.7517948717948717,126.4117526781998,0.8420913062393766,95.59024829871207,5.592760180995475,5.0,2.872358842933338,24.555555555555557,20.0,9.799218915710817,1.737556561085973,1.0,0.9858232211058083,221,150,0.6787330316742082,1262,9,34.91382604323783,14.48983408748115,16.860833078287435,19.233986928104578,17.189678230266466,15.880000000000003,64.37456008044244,9.777777777777779,0.8765782713890076,0.8753808225904193,0.10843373493975904,0.13253012048192772,0.020080321285140562,0.0321285140562249,0.0321285140562249,0.07630522088353414,0.0,0.24096385542168675,0.008032128514056224,0.01606425702811245,0.0321285140562249,0.08032128514056225,0.10040160642570281,0.012048192771084338,0.0,0.10040160642570281,0.0,True,90.0,0.8755020080321285,5.080321285140562,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,3.13319039992545,0.7557411922851944,0.48167173119068984,0.057965431042388,7.318649764114866,1508.1662142043494,6.056892426523492,216,2,0,0,0,0
20,"In recent years, many of China’s business leaders have disappeared from public view. Rumours are spreading about the forces reshaping the country’s corporate elite. Well-known real estate developers, technology pioneers, and other executives have been forced to step down. They've vanished from social media and some have even been detained without explanation. Analysts believe Beijing’s anti-corruption campaigns and regulatory crackdowns as the key reason. The authorities have tightened oversight in sectors including property development, technology, and finance, over concerns of systemic risk and national security. In several high-profile cases, the executives who disappeared later returned to acknowledge investigations into alleged financial crimes or regulatory violations. While some have faced formal charges, a few have remained under the radar. With investment risk having increased, so have questions about transparency in the world's second largest economy. The international markets have reacted badly to the sudden drop in leadership from major firms. This has demonstrated the importance of China's policies around the world. Chinese officials claim that the investigations into these executives are necessary to promote ""a common prosperity among people"" and to ensure long-term stability. This pattern has highlighted the balance between private enterprise and state authority in Modern China.",4,0.7213930348258707,10.227511429949674,7.2319426867803385,0.9384211974796635,0.9619041882863346,86.12224809515652,0.01161140149169236,87.62159352491274,51.28048780487805,0.08270871783834395,0.00880597014925373,0.8,0.8034313725490196,202.00500000000005,0.8781242485797064,133.46188605909626,5.775609756097561,5.0,2.8419145459943174,15.76923076923077,15.0,3.7448189060424877,1.6634146341463414,1.0,0.9468190899290817,205,147,0.7170731707317073,1219,13,50.104352720450294,10.188292682926832,12.635684438814376,13.332082551594747,13.657737335834895,16.283512195121947,53.33020637898687,5.923076923076923,0.8749851038058599,0.8677383011037653,0.1228813559322034,0.1059322033898305,0.025423728813559324,0.0635593220338983,0.03389830508474576,0.07203389830508475,0.0,0.2627118644067797,0.0,0.038135593220338986,0.0211864406779661,0.0211864406779661,0.11440677966101695,0.012711864406779662,0.0,0.1059322033898305,0.0,True,89.0,0.8813559322033898,5.165254237288136,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.522125839747297,0.45524894362031426,0.4696626180836707,0.06276241750671077,6.382429242651863,591.3625272643219,2.5057734206115336,201,1,0,0,0,0
21,"Scientists have discovered a prehistoric worm like creature which they describe as “strange beyond measure,” this finding shows an unusual branch of early animal evolution. Fossilized remains were found in 520 million year old marine sediments in China. The creatures revealed a soft bodied organism with a tubular form, ringed segments, and a circular mouth lined with sharp spines. The creature measured just a few inches long, and it most likely lived on the seafloor during the Cambrian Period. Researchers believe the creature used its spiny mouth to latch onto prey or organic material, drawing food into a simple digestive tract and obtaining needed nutrients. The creature has an incredibly unique anatomy. Lead paleontologist Dr. Li Wen said, “It’s strange beyond measure"". “Its combination of features doesn’t fit into any known group, living or extinct.” Advanced imaging techniques revealed preserved muscle fibers and traces of internal organs, offering rare insight into soft-bodied animals that rarely are found as fossils. The discovery suggests early marine ecosystems were more diverse than we originally thought. Scientists hope more study will clarify where this creature fits in evolution, and what it reveals about the past.",4,0.7708333333333334,10.680979980008077,7.552593373581466,0.9504929477164186,0.9694065668275031,106.1968978058381,0.00941647092016115,48.82812500000001,97.78571428571429,0.057744169199812505,0.004908376963350785,0.85,0.8633333333333333,234.58909090909097,0.9186410005595037,218.84504858529007,5.304123711340206,5.0,2.5067503720942126,17.636363636363637,19.0,6.109199133240525,1.5257731958762886,1.0,0.8384175509834004,194,146,0.7525773195876289,1056,11,59.85367853795691,9.292305529522025,12.40481918309499,13.033926897844424,12.37060449859419,13.709896907216493,50.11059044048734,5.7272727272727275,0.8049156963825226,0.8071640531222025,0.14027149321266968,0.09049773755656108,0.03167420814479638,0.027149321266968326,0.03167420814479638,0.08597285067873303,0.0,0.23529411764705882,0.00904977375565611,0.00904977375565611,0.04524886877828054,0.027149321266968326,0.12217194570135746,0.00904977375565611,0.0,0.13574660633484162,0.0,True,73.0,0.8733031674208145,4.778280542986425,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016051364365971106,0.0,0.0,0.0,2.6754621901957325,0.49877509833927397,0.48134943252498114,0.06086641232171754,5.085008583321976,161.58132613619534,0.7311372223357255,192,3,0,0,2,0
1,"More and more companies have been migrating to cloud computing platforms. New research suggests that this is due to a fear of missing out or ""FOMO"". According to a recent industry survey, 81% of business leaders say that their organization's investments in cloud infrastructure are influenced by FOMO on innovation, competitive advantage, and industry momentum. The benefits of cloud adoption are cost savings, scalability, and flexibility, but studies indicate that competition also plays an equally powerful role. Executives are compelled to modernize IT systems as their rivals are adopting AI tools, data analytics platforms, and remote collaboration technologies built on cloud infrastructure.  As opposed to waiting for clear ROI, return on investment, companies are now being proactive to avoid falling behind their competitors. Cloud adoption is becoming a requirement for digital transformation in the finance, retail, and healthcare sectors. However, rrushed migrations can create new risks such as cybersecurity vulnerabilities and spiraling costs. The cloud has become less of a technical upgrade and more of a strategic necessity driven more by perception and pressure rather than benefits.",5,0.6949152542372882,9.245246144434795,6.537376242468627,0.9296841482558058,0.9556522814284448,73.61284268310396,0.013584586106868626,77.24472533435475,51.111486486486484,0.07241621881006188,0.007768361581920904,0.78,0.7982051282051282,107.07990345528457,0.8745001615508328,127.83563910943292,5.617977528089888,5.0,3.241256581052187,19.77777777777778,21.0,5.730576425878946,1.7584269662921348,1.0,1.0616193893350596,178,124,0.6966292134831461,1026,9,37.997634207240964,12.872771535580526,15.172626615295595,16.89987515605493,14.919563046192259,15.73707865168539,57.98002496878901,7.555555555555555,0.8612470626831055,0.8785769939422607,0.10294117647058823,0.10784313725490197,0.029411764705882353,0.058823529411764705,0.049019607843137254,0.04411764705882353,0.0,0.28431372549019607,0.004901960784313725,0.014705882352941176,0.0196078431372549,0.03431372549019608,0.11764705882352941,0.024509803921568627,0.0,0.10294117647058823,0.0,True,80.0,0.8676470588235294,5.034313725490196,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01662510390689942,0.0,0.0,0.0196078431372549,2.5517244980266756,0.3608004432219477,0.48149308887209663,0.07999357134033037,5.723886253390782,306.09216621744883,1.5004517951835727,177,0,0,0,0,0
2,"Beijing Dance Academy has a long history, shaped by well-known instructors and dancers whose influence can still be felt in its marble corridors, alongside calligraphy scrolls and framed images of historic ballet production Founded in 1954, the institution is known for producing some of China’s top ballet and classical dancers, who combine Russian-influenced technique with traditional Chinese aesthetics. in 1945 the institution well known as the venue of Chinas best ballet and classical dancers was founded. the russian inspired technique was blended with the chinease aesthetic From as young as eleven, students begin balancing academic studies with demanding rehearsal schedules Teachers emphasize discipline, precision, and emotional expression, drawing on their own experience as former principal dancers to guide new generations. “Technique is only the beginning,”. Li Xinyue, a senior instructor at the academy says, “we try to teach our students to tell stories that resonate beyond borders.” Recent graduates have gone on to join leading companies in cities such as Shanghai, London, and New York. As the school’s international reputation has grown, competition for admission has become increasingly intense. Each year, thousands of students audition, hoping to follow in their teachers’ footsteps and become principal dancers themselves. The Beijing Dance Academy stands as both a symbol and a training ground of artistic ambition and expression. Administrators say new scholarships are planned to increase access for students from rural and low-income backgrounds as part of ongoing reforms.",5,0.6779661016949152,10.41511287846591,7.364596943186587,0.928867138729582,0.9565470947743919,76.81164102557841,0.013018859988513959,73.61390405056018,52.674897119341566,0.07313466032360606,0.007392715470609448,0.77,0.7876642335766423,157.66848106742594,0.8825669776443325,138.96201412575894,5.547717842323651,5.0,2.861753260016824,24.1,18.0,15.37172729396407,1.6639004149377594,1.0,0.8826965795184684,241,160,0.6639004149377593,1371,10,41.60752489626557,13.443024896265563,15.247664890283005,17.10887966804979,16.749751037344403,15.592365145228214,62.27427385892116,9.2,0.8595405022303263,0.857882633805275,0.10181818181818182,0.11272727272727273,0.02181818181818182,0.03636363636363636,0.04,0.05454545454545454,0.0,0.24,0.01090909090909091,0.03272727272727273,0.03272727272727273,0.05454545454545454,0.12,0.0036363636363636364,0.0,0.13818181818181818,0.0,True,99.0,0.8690909090909091,4.985454545454545,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,2.7530489255776738,0.3584738615501116,0.47211465394238505,0.08743617162347918,7.127906189351623,1246.264790676953,4.531871966098011,236,3,0,1,0,2
3,"Jimmy Wales who was a co founder of Wikipedia 25 years ago, has mentioned the online encyclopaedia needs a big overhaul and that blockchain technology could be the change that is needed. Wales said as a recent tech conference that Wikipedia's volunteer driven model has been struggling with alot of issues which includes less editors taking part, disputes over governance, and growing mistrust about content moderation. In his proposal, articles and edits would be put onto a public blockchain. This would create a see through history of everyone who has contributed. He mentioned that members of the public could become contributors to the program and earn digital tokens for edits that are verified alongside with the hope of attracting experts from the specific field. Mr Wales believes that ""smart"" contracts might be useful in creating a platform that is more well rounded. Wales is hoping his plans would make the site harder to manipulate and that by giving power to a wider group of people, complaints about the current administrator groups will be reduced. There are people who are critical of his ideas are not convinced that blockchain systems can be scaled up to handle Wikipedia's popularity, and suggest that token incentives might encourage low quality edits. The Wikimedia Foundation said it was always interested in new ideas, but that staying non profit and embracing its community is the key thing. Wikipedias future seems to be unknown. We can only wait and see if it can reinvent itself while still remaining a trusted brand.",5,0.6549019607843137,10.457945661121997,7.394884294259796,0.9236149428208492,0.9535924680612834,72.5438161571594,0.013784772472316503,79.96924259900038,45.870065789473685,0.0770095379498878,0.008028408213679172,0.75,0.7694230769230769,148.20208976379422,0.8740949950475461,126.82305834227844,4.996062992125984,5.0,2.621080548195053,23.09090909090909,24.0,9.79289673417835,1.4763779527559056,1.0,0.7870963975533608,254,167,0.65748031496063,1293,11,58.49615246957768,10.83671438797423,12.40481918309499,13.803292770221905,13.646911238367927,12.294960629921256,49.468861846814605,6.090909090909091,0.8907857120037079,0.9031804071532356,0.07971014492753623,0.09057971014492754,0.025362318840579712,0.10869565217391304,0.03260869565217391,0.06521739130434782,0.0,0.213768115942029,0.0036231884057971015,0.021739130434782608,0.06884057971014493,0.043478260869565216,0.07246376811594203,0.036231884057971016,0.0,0.13768115942028986,0.0,True,130.0,0.9239130434782609,4.684782608695652,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1425078705264458,1.0366326500408232,0.4440516655686934,0.06944252272776975,7.458859045130514,1735.1671800744773,6.286837608965498,255,4,0,1,0,0
